ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
20,RL,68.0,7942,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,3,1,3,5,1040.0,GasA,TA,Y,FuseF,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,None,Attchd,3,1.0,293.0,3,3,Y,0,0,0,0,0,0,0,6,2007,WD ,136000
60,RL,68.0,15038,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,4,3,1,3,1,916.0,GasA,Gd,Y,SBrkr,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,3,2.0,386.0,3,3,Y,168,84,0,0,0,0,0,11,2008,WD ,173000
60,RL,92.0,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,4,3,1,6,1,1152.0,GasA,Ex,Y,SBrkr,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,3,3.0,671.0,3,3,Y,132,57,0,0,0,0,0,4,2010,WD ,290000
60,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,4,3,3,6,1,1184.0,GasA,Ex,Y,SBrkr,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,3,2.0,550.0,3,3,Y,208,364,0,0,0,0,0,8,2007,New,303477
20,RL,68.0,20062,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,4,3,4,5,1,1420.0,GasA,Gd,Y,SBrkr,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,2,2.0,690.0,3,3,Y,496,0,0,0,0,0,0,4,2010,WD ,270000
50,RM,81.0,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,3,3,1,3,1,936.0,GasA,Gd,N,FuseA,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1,1.0,225.0,2,2,N,0,0,236,0,0,0,0,6,2008,WD ,122250
20,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,3,3,1,3,2,1382.0,GasA,Gd,Y,FuseA,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,None,Attchd,1,1.0,350.0,3,3,Y,280,0,0,0,0,0,0,7,2009,WD ,153000
20,RL,70.0,8402,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,4,3,1,5,1,1120.0,GasA,Ex,Y,SBrkr,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,None,0,0.0,0.0,0,0,Y,0,30,0,0,0,0,0,12,2007,New,147000
70,RL,63.0,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,4,3,1,6,1,531.0,GasA,TA,Y,SBrkr,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1,1.0,216.0,3,3,Y,0,0,0,0,0,0,0,6,2007,WD ,148500
160,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,4,3,1,1,1,976.0,GasA,Ex,Y,SBrkr,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,1,2.0,380.0,3,3,Y,0,40,0,0,0,0,0,4,2006,WD ,130000
20,RL,94.0,13615,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,5,3,4,1,1,1802.0,GasA,Ex,Y,SBrkr,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Gd,Attchd,3,3.0,843.0,3,3,Y,158,105,0,0,0,0,0,6,2007,WD ,372000
120,RL,43.0,3013,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,4,3,4,6,1,1362.0,GasA,Ex,Y,SBrkr,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,3,2.0,440.0,3,3,Y,142,20,0,0,0,0,0,4,2006,WD ,213490
20,RL,44.0,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,4,3,4,6,1,1508.0,GasA,Ex,Y,SBrkr,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,TA,Attchd,2,2.0,572.0,3,3,Y,0,0,0,0,0,0,0,1,2010,Con,308030
20,RL,68.0,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,5,3,2,6,1,1840.0,GasA,Ex,Y,SBrkr,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,None,Attchd,3,3.0,786.0,3,3,Y,0,46,192,0,0,0,0,9,2008,WD ,300000
20,RL,79.0,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,3,3,2,5,1,655.0,GasA,Ex,Y,SBrkr,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,3,2.0,539.0,3,3,Y,0,0,192,0,0,0,0,7,2006,WD ,159500
160,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,4,3,1,1,1,970.0,GasA,Ex,Y,SBrkr,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,1,2.0,380.0,3,3,Y,0,40,0,0,0,0,0,4,2006,WD ,137500
20,RL,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,4,3,3,1,1,1616.0,GasA,Ex,Y,SBrkr,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2,3.0,834.0,3,3,Y,208,59,0,0,0,0,0,4,2006,WD ,232000
30,RM,68.0,6291,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,3,3,1,1,1,768.0,GasA,TA,Y,SBrkr,768,0.0,0.0,1,0,1,1,TA,4,Typ,0,None,Detchd,1,2.0,440.0,3,3,N,0,0,84,0,0,0,0,7,2008,WD ,93850
30,RL,68.0,17529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,3,3,1,1,1,872.0,GasA,Fa,N,FuseF,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Gd,Detchd,1,1.0,322.0,2,2,N,0,0,116,0,0,0,0,4,2006,WD ,105000
30,RM,60.0,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,3,3,1,1,1,520.0,GasA,Fa,N,SBrkr,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,None,Detchd,1,1.0,240.0,2,3,Y,49,0,87,0,0,0,0,5,2008,WD ,68500
90,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,3,3,1,3,1,1105.0,GasA,TA,Y,FuseA,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,None,Detchd,1,2.0,480.0,3,3,Y,0,0,0,0,0,0,0,1,2010,WD ,154300
50,RM,50.0,7288,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,3,1,1,1,1,936.0,GasA,Ex,Y,SBrkr,1601,0.0,0.0,2,0,3,1,TA,6,Typ,0,None,None,0,0.0,0.0,0,0,N,0,0,0,176,0,0,0,9,2007,WD ,129850
70,RM,35.0,4571,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,3,3,1,4,1,616.0,GasA,Ex,Y,SBrkr,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1,2.0,480.0,2,2,Y,280,0,143,0,0,0,0,6,2007,WD ,114000
20,RL,63.0,17423,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,5,3,1,6,1,2216.0,GasA,Ex,Y,SBrkr,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,3,3.0,1166.0,3,3,Y,0,60,0,0,0,0,0,7,2009,New,501837
50,RM,100.0,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,2,1,1,876.0,GasA,Gd,Y,SBrkr,1416,0.0,0.0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1,3.0,720.0,3,3,Y,418,0,194,0,0,0,0,6,2008,WD ,153900
20,RL,60.0,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,3,3,1,5,1,864.0,GasA,Gd,Y,SBrkr,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1,2.0,576.0,3,3,Y,200,0,0,0,0,0,0,7,2009,WD ,130000
120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,5,3,1,6,1,1189.0,GasA,Ex,Y,SBrkr,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,None,Attchd,2,2.0,392.0,3,3,Y,0,122,0,0,0,0,0,4,2008,WD ,160500
120,RL,48.0,6373,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,5,4,1,6,1,1666.0,GasA,Ex,Y,SBrkr,1666,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2,2.0,575.0,3,3,Y,228,75,0,0,0,0,0,6,2006,New,310090
20,RL,67.0,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,1176.0,GasA,Ex,Y,SBrkr,1200,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2,2.0,555.0,3,3,Y,0,41,0,0,0,0,0,8,2009,WD ,184900
20,RL,70.0,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,4,3,1,3,1,928.0,GasA,TA,Y,SBrkr,928,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,1,1.0,252.0,3,3,Y,261,0,156,0,0,0,0,6,2007,WD ,132000
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,4,3,2,5,3,1288.0,GasA,TA,Y,SBrkr,1336,0.0,1.0,2,0,3,1,TA,6,Typ,1,Fa,Attchd,2,2.0,502.0,3,3,Y,312,11,0,0,0,0,650,8,2009,WD ,163000
160,FV,30.0,3215,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,4,3,3,6,1,600.0,GasA,Ex,Y,SBrkr,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2,2.0,480.0,3,3,Y,0,172,0,0,0,0,0,4,2010,ConLD,155000
80,RL,68.0,11104,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,3,6,1,1427.0,GasA,Gd,Y,SBrkr,1427,0.0,1.0,2,0,4,1,TA,7,Typ,0,None,Attchd,2,2.0,516.0,3,3,Y,0,0,0,0,216,0,0,5,2008,WD ,183000
60,RL,68.0,15295,Pave,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,4,3,2,6,1,860.0,GasA,Ex,Y,SBrkr,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,2,2.0,608.0,3,3,Y,225,32,0,0,0,0,0,6,2007,WD ,211000
60,RL,70.0,9109,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,2,6,754.0,GasA,Ex,Y,SBrkr,1540,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2,2.0,495.0,3,3,Y,140,32,0,0,0,0,0,10,2009,WD ,184000
90,RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,GasA,TA,Y,SBrkr,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Attchd,1,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,6,2009,WD ,118858
80,RL,68.0,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,3,3,3,6,1,1152.0,GasA,TA,Y,SBrkr,1152,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,2,2.0,484.0,3,3,Y,227,0,0,0,0,0,0,4,2010,WD ,180500
120,FV,80.0,3523,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,4,3,1,6,1,1141.0,GasA,Ex,Y,SBrkr,1151,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,3,2.0,484.0,3,3,Y,0,60,0,0,0,0,0,2,2007,New,166000
80,RL,88.0,15312,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,3,3,3,4,1,1138.0,GasA,Ex,Y,SBrkr,1138,0.0,1.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,2,2.0,480.0,3,3,Y,0,0,0,0,140,0,0,3,2009,COD,148000
20,RL,74.0,7450,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,3,1,3,2,894.0,GasA,Gd,Y,SBrkr,1074,0.0,0.0,1,0,2,1,Gd,6,Min1,1,Gd,Detchd,1,2.0,396.0,3,3,Y,0,72,0,0,0,0,0,1,2007,WD ,124000
120,RL,60.0,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,5,3,1,6,1,1561.0,GasA,Ex,Y,SBrkr,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,3,2.0,556.0,3,3,Y,203,47,0,0,0,0,0,8,2007,WD ,277500
60,RL,83.0,10019,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,4,3,1,5,1,1342.0,GasA,Ex,Y,SBrkr,2726,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,2,3.0,725.0,3,3,Y,307,169,168,0,0,0,0,6,2006,WD ,350000
20,RL,53.0,15401,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,5,3,4,6,1,1884.0,GasA,Ex,Y,SBrkr,1884,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,3,3.0,670.0,3,3,Y,214,76,0,0,0,0,0,9,2008,WD ,387000
30,RL,58.0,9098,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,2,5,1,528.0,GasA,Ex,Y,SBrkr,605,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,0,0.0,0.0,0,0,N,0,0,144,0,0,0,0,7,2007,WD ,86000
20,RL,103.0,16280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,4,5,2,6,3,1426.0,GasA,Ex,Y,SBrkr,1671,1.0,0.0,3,0,3,1,Ex,6,Typ,1,Gd,Attchd,2,2.0,550.0,3,3,Y,280,90,0,0,0,0,0,5,2008,WD ,290000
30,C (all),72.0,9392,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,2,3,1,1,1,245.0,GasA,TA,N,SBrkr,797,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,0,0.0,0.0,0,0,N,0,36,94,0,0,0,0,9,2009,WD ,44000
60,RL,71.0,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,5,3,1,5,1,804.0,GasA,Ex,Y,SBrkr,1961,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,3,2.0,560.0,3,3,Y,125,192,0,0,0,0,0,6,2009,WD ,215000
190,RL,79.0,13110,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,4,3,1,6,1,1153.0,GasA,Ex,Y,SBrkr,1193,1.0,0.0,2,0,2,1,TA,6,Typ,0,None,Attchd,3,2.0,501.0,3,3,Y,140,153,0,0,0,0,0,7,2006,WD ,146500
160,FV,68.0,2651,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,673.0,GasA,Ex,Y,SBrkr,1382,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Detchd,1,2.0,490.0,3,3,Y,153,50,0,0,0,0,0,4,2006,WD ,165000
50,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,3,3,1,3,2,714.0,GasW,TA,N,SBrkr,2526,0.0,0.0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1,1.0,216.0,3,3,Y,88,15,0,0,0,0,0,8,2007,CWD,136000
20,RL,68.0,39384,Pave,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,4,3,4,5,1,1705.0,GasA,Ex,Y,SBrkr,1390,1.0,0.0,1,1,1,1,Ex,4,Min1,2,Gd,Attchd,1,2.0,550.0,3,3,Y,0,189,0,0,0,0,0,10,2006,WD ,252000
160,RL,36.0,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,4,3,1,1,1,764.0,GasA,Ex,Y,SBrkr,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,None,BuiltIn,2,2.0,474.0,3,3,Y,0,27,0,0,0,0,0,6,2010,WD ,175500
70,RM,57.0,6406,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,1,5,1,690.0,GasA,TA,Y,FuseA,1558,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1,2.0,400.0,3,3,Y,0,36,0,0,182,0,0,10,2009,WD ,150000
20,RL,68.0,12342,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,3,1,1,1,978.0,GasA,TA,Y,SBrkr,1422,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Attchd,2,1.0,286.0,3,3,Y,0,0,36,0,0,0,600,8,2007,WD ,139900
50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,3,3,1,1,1,1078.0,GasA,TA,Y,SBrkr,1573,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1,2.0,360.0,3,3,P,0,0,0,0,0,0,0,6,2008,WD ,162900
20,RL,87.0,10000,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,3,3,1,1,1,1116.0,GasA,TA,Y,SBrkr,1116,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,1,2.0,440.0,3,3,Y,0,0,0,0,385,0,0,2,2010,WD ,160000
20,RL,68.0,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,2,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,GasA,Fa,N,SBrkr,660,0.0,0.0,1,0,2,1,Fa,5,Min2,0,None,None,0,0.0,0.0,0,0,N,0,0,100,0,0,0,0,6,2009,WD ,63900
20,RL,80.0,11088,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,PConc,3,3,1,5,1,1140.0,GasA,Gd,Y,SBrkr,1707,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,3,2.0,479.0,3,3,Y,0,0,0,0,0,0,0,5,2009,WD ,184000
20,RL,134.0,17755,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,3,3,1,4,1,1466.0,GasA,TA,Y,SBrkr,1466,0.0,0.0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,3,2.0,528.0,3,3,Y,0,140,0,0,100,0,0,11,2006,WD ,149900
120,FV,68.0,4765,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,Gd,TA,PConc,4,3,3,6,1,1614.0,GasA,Ex,Y,SBrkr,1638,1.0,0.0,2,0,2,1,Ex,5,Typ,1,TA,Attchd,3,2.0,495.0,3,3,Y,230,68,0,0,0,0,0,7,2008,WD ,300000
